chembl	schembl_id	name
CHEMBL3963481	SCHEMBL15533982	CHEMBL3963481
CHEMBL3897021	SCHEMBL15533383	CHEMBL3897021
CHEMBL3969163	SCHEMBL15533938	CHEMBL3969163
CHEMBL3897980	SCHEMBL15533821	CHEMBL3897980
CHEMBL3896903	SCHEMBL15533932	CHEMBL3896903
CHEMBL3900343	SCHEMBL15533808	CHEMBL3900343
CHEMBL3931658	SCHEMBL15534330	CHEMBL3931658
CHEMBL3980801	SCHEMBL15533857	CHEMBL3980801
CHEMBL3970014	SCHEMBL15534337	CHEMBL3970014
CHEMBL3904108	SCHEMBL15533968	CHEMBL3904108
CHEMBL3908143	SCHEMBL15600871	CHEMBL3908143
CHEMBL3935222	SCHEMBL15547251	CHEMBL3935222
CHEMBL3965504	SCHEMBL15600868	CHEMBL3965504
CHEMBL3935826	SCHEMBL16558816	CHEMBL3935826
CHEMBL3946457	SCHEMBL15533867	CHEMBL3946457
CHEMBL3918588	SCHEMBL15533361	CHEMBL3918588
CHEMBL3909396	SCHEMBL15601140	CHEMBL3909396
CHEMBL3981665	SCHEMBL15601196	CHEMBL3981665
CHEMBL4106844	SCHEMBL15601049	CHEMBL4106844
CHEMBL4111739	SCHEMBL15601050	CHEMBL4111739
CHEMBL3911559	SCHEMBL15533642	CHEMBL3911559
CHEMBL3981563	SCHEMBL15534314	CHEMBL3981563
CHEMBL3898971	SCHEMBL15534034	CHEMBL3898971
CHEMBL3973545	SCHEMBL15534357	CHEMBL3973545
CHEMBL4106525	SCHEMBL15534890	CHEMBL4106525
CHEMBL3969262	SCHEMBL15533774	CHEMBL3969262
CHEMBL3907081	SCHEMBL15534298	CHEMBL3907081
CHEMBL3977683	SCHEMBL15601185	CHEMBL3977683
CHEMBL3916045	SCHEMBL15533906	CHEMBL3916045
CHEMBL3891543	SCHEMBL15601198	CHEMBL3891543
CHEMBL3926224	SCHEMBL15534759	CHEMBL3926224
CHEMBL3898146	SCHEMBL15601004	CHEMBL3898146
CHEMBL3900298	SCHEMBL15533378	CHEMBL3900298
CHEMBL3890233	SCHEMBL15533629	CHEMBL3890233
CHEMBL3950596	SCHEMBL15534845	CHEMBL3950596
CHEMBL3979558	SCHEMBL15535291	CHEMBL3979558
CHEMBL3978655	SCHEMBL15533869	CHEMBL3978655
CHEMBL3904678	SCHEMBL15534288	CHEMBL3904678
CHEMBL3895723	SCHEMBL15533608	CHEMBL3895723
CHEMBL3892309	SCHEMBL15546306	CHEMBL3892309
CHEMBL3923810	SCHEMBL15534897	CHEMBL3923810
CHEMBL4107771	SCHEMBL15533500	CHEMBL4107771
CHEMBL3894602	SCHEMBL15534032	CHEMBL3894602
CHEMBL3917146	SCHEMBL15534491	CHEMBL3917146
CHEMBL3940567	SCHEMBL16558817	CHEMBL3940567
CHEMBL3916046	SCHEMBL15533992	CHEMBL3916046
CHEMBL3931537	SCHEMBL15534535	CHEMBL3931537
CHEMBL3903552	SCHEMBL15534111	CHEMBL3903552
CHEMBL3892586	SCHEMBL15534246	CHEMBL3892586
CHEMBL3910808	SCHEMBL15533827	CHEMBL3910808
CHEMBL3892423	SCHEMBL15534055	CHEMBL3892423
CHEMBL3923224	SCHEMBL15534036	CHEMBL3923224
CHEMBL3947535	SCHEMBL15534356	CHEMBL3947535
CHEMBL3924302	SCHEMBL15600864	CHEMBL3924302
CHEMBL3963806	SCHEMBL15533648	CHEMBL3963806
CHEMBL3933241	SCHEMBL15534045	CHEMBL3933241
CHEMBL3925719	SCHEMBL15533658	CHEMBL3925719
CHEMBL3913222	SCHEMBL15534098	CHEMBL3913222
CHEMBL3983071	SCHEMBL15546945	CHEMBL3983071
CHEMBL3922236	SCHEMBL15547519	CHEMBL3922236
CHEMBL3897682	SCHEMBL15533944	CHEMBL3897682
CHEMBL3969952	SCHEMBL15546937	CHEMBL3969952
CHEMBL3907768	SCHEMBL15546255	CHEMBL3907768
CHEMBL3975083	SCHEMBL15534061	CHEMBL3975083
CHEMBL3912679	SCHEMBL15535288	CHEMBL3912679
CHEMBL3937109	SCHEMBL15601259	CHEMBL3937109
CHEMBL3900156	SCHEMBL15601301	CHEMBL3900156
CHEMBL3928132	SCHEMBL15534873	CHEMBL3928132
CHEMBL3983532	SCHEMBL15601220	CHEMBL3983532
CHEMBL3913724	SCHEMBL15535314	CHEMBL3913724
CHEMBL3903580	SCHEMBL15601052	CHEMBL3903580
CHEMBL3905326	SCHEMBL15533933	CHEMBL3905326
CHEMBL3979258	SCHEMBL15533412	CHEMBL3979258
CHEMBL3931080	SCHEMBL15533636	CHEMBL3931080
CHEMBL3967598	SCHEMBL15533993	CHEMBL3967598
CHEMBL3890908	SCHEMBL15534877	CHEMBL3890908
CHEMBL3928829	SCHEMBL15534064	CHEMBL3928829
CHEMBL3951130	SCHEMBL15533782	CHEMBL3951130
CHEMBL3923407	SCHEMBL15600848	CHEMBL3923407
CHEMBL3938928	SCHEMBL15533234	CHEMBL3938928
CHEMBL3914398	SCHEMBL15600843	CHEMBL3914398
CHEMBL3938366	SCHEMBL15533492	CHEMBL3938366
CHEMBL3967918	SCHEMBL15601316	CHEMBL3967918
CHEMBL3943762	SCHEMBL15535294	CHEMBL3943762
CHEMBL4107434	SCHEMBL15601233	CHEMBL4107434
CHEMBL4110630	SCHEMBL15601277	CHEMBL4110630
CHEMBL3911387	SCHEMBL15533211	CHEMBL3911387
CHEMBL3895834	SCHEMBL15534758	CHEMBL3895834
CHEMBL1231592	SCHEMBL161397	Cholesterol sulfate
CHEMBL638	SCHEMBL36233	Voriconazole
CHEMBL223228	SCHEMBL37762	efavirenz
CHEMBL492591	SCHEMBL679809	4H-Furo[3,2-b]pyrrole-5-carboxylic acid
CHEMBL496305	SCHEMBL1244615	6H-thieno[2,3-b]pyrrole-5-carboxylic acid
CHEMBL496304	SCHEMBL1244760	4H-pyrrolo[2,3-d]thiazole-5-carboxylic acid
CHEMBL507614	SCHEMBL335632	4H-thieno[3,2-b]pyrrole-5-carboxylic acid
CHEMBL453239	SCHEMBL679780	4-(4-chlorophenethyl)-1H-pyrrole-2-carboxylic acid
CHEMBL445990	SCHEMBL481926	6-chlorobenzo[d]isoxazol-3-ol
CHEMBL278390	SCHEMBL1935	Indole-2-carboxylic acid
CHEMBL511101	SCHEMBL16767855	CHEMBL511101
CHEMBL467661	SCHEMBL14971415	1159706-42-9
CHEMBL467660	SCHEMBL16767851	5-Chloro-6-fluoro-3-hydroxyquinolin-2(1H)-one
CHEMBL447057	SCHEMBL3364094	naphthyridinone analog.,21
CHEMBL510126	SCHEMBL3423734	naphthyridinone analog.,20
CHEMBL468496	SCHEMBL3360519	naphthyridinone analog.,19
CHEMBL468495	SCHEMBL3714541	hydroxynaphthyridinone
CHEMBL464841	SCHEMBL16767853	2(1H)-Quinolinone, 5-ethyl-3-hydroxy-
CHEMBL502372	SCHEMBL3359541	3-Hydroxy-7-methylquinolin-2(1H)-one
CHEMBL451958	SCHEMBL16767856	3-Hydroxy-8-methylquinolin-2(1H)-one
CHEMBL495187	SCHEMBL16767849	5-Chloro-3-hydroxyquinolin-2(1H)-one
CHEMBL463562	SCHEMBL16767857	6-Chloro-3-hydroxyquinolin-2(1H)-one
CHEMBL452361	SCHEMBL16767847	185804-38-0
CHEMBL446244	SCHEMBL16767858	8-Chloro-3-hydroxyquinolin-2(1H)-one
CHEMBL495186	SCHEMBL3363456	5-Fluoro-3-hydroxyquinolin-2(1H)-one
CHEMBL443399	SCHEMBL3395521	7-Fluoro-3-hydroxyquinolin-2(1H)-one
CHEMBL494235	SCHEMBL3362300	8-Fluoro-3-hydroxyquinolin-2(1H)-one
CHEMBL146227	SCHEMBL209889	3-Hydroxyquinolin-2(1h)-One
CHEMBL391574	SCHEMBL220072	5-Methyl-1H-pyrazole-3-carboxylic acid
CHEMBL150372	SCHEMBL76090	3-Hydroxycoumarin
CHEMBL2338805	SCHEMBL16234207	CHEMBL2338805
CHEMBL2338804	SCHEMBL14718548	CHEMBL2338804
CHEMBL2338803	SCHEMBL14719554	1425511-05-2
CHEMBL2338802	SCHEMBL16234154	CHEMBL2338802
CHEMBL2338801	SCHEMBL14719667	Luvadaxistat
CHEMBL2338800	SCHEMBL14719236	CHEMBL2338800
CHEMBL2338799	SCHEMBL16231989	CHEMBL2338799
CHEMBL2338798	SCHEMBL14718895	CHEMBL2338798
CHEMBL2338797	SCHEMBL14718810	CHEMBL2338797
CHEMBL2338796	SCHEMBL14719390	CHEMBL2338796
CHEMBL2338795	SCHEMBL14719422	CHEMBL2338795
CHEMBL2338794	SCHEMBL16234233	CHEMBL2338794
CHEMBL2338791	SCHEMBL16228971	CHEMBL2338791
CHEMBL2338790	SCHEMBL14719090	CHEMBL2338790
CHEMBL2338789	SCHEMBL14719424	CHEMBL2338789
CHEMBL2338788	SCHEMBL16231737	CHEMBL2338788
CHEMBL2338787	SCHEMBL14719560	CHEMBL2338787
CHEMBL2338785	SCHEMBL14488126	3-Hydroxy-5-(2-Phenylethyl)pyridin-2(1h)-One
CHEMBL2338783	SCHEMBL454507	53233-89-9
CHEMBL2338793	SCHEMBL17532623	CHEMBL2338793
CHEMBL2338792	SCHEMBL15823294	CHEMBL2338792
CHEMBL2338784	SCHEMBL12420716	CHEMBL2338784
CHEMBL2375519	SCHEMBL1244669	CHEMBL2375519
CHEMBL2375520	SCHEMBL5509963	5,6-dichloro-1,2-benzoxazol-3-ol
CHEMBL2397748	SCHEMBL20897257	2-(((4-chlorophenyl)thio)methyl)-5-hydroxy-4H-pyran-4-one
CHEMBL2397739	SCHEMBL3216105	CHEMBL2397739
CHEMBL3613914	SCHEMBL15564466	CHEMBL3613914
CHEMBL3613918	SCHEMBL15564271	CHEMBL3613918
CHEMBL3613920	SCHEMBL15563838	CHEMBL3613920
CHEMBL3613921	SCHEMBL15564035	CHEMBL3613921
CHEMBL3613922	SCHEMBL15564169	CHEMBL3613922
CHEMBL3613923	SCHEMBL15564237	CHEMBL3613923
CHEMBL3613924	SCHEMBL15564094	CHEMBL3613924
CHEMBL3613925	SCHEMBL15564499	CHEMBL3613925
CHEMBL3613926	SCHEMBL15564043	CHEMBL3613926
CHEMBL3613927	SCHEMBL15563624	CHEMBL3613927
CHEMBL3613928	SCHEMBL15563468	CHEMBL3613928
CHEMBL3613929	SCHEMBL15564933	CHEMBL3613929
CHEMBL3613930	SCHEMBL15563911	CHEMBL3613930
CHEMBL3613931	SCHEMBL15564255	CHEMBL3613931
CHEMBL3613932	SCHEMBL15563882	CHEMBL3613932
CHEMBL3613933	SCHEMBL15564051	CHEMBL3613933
CHEMBL3613934	SCHEMBL15564166	CHEMBL3613934
CHEMBL3613935	SCHEMBL15563972	CHEMBL3613935
CHEMBL3613936	SCHEMBL15563813	CHEMBL3613936
CHEMBL3613937	SCHEMBL15563966	CHEMBL3613937
CHEMBL3613938	SCHEMBL15563710	CHEMBL3613938
CHEMBL3613939	SCHEMBL15564061	CHEMBL3613939
CHEMBL3613940	SCHEMBL15564523	CHEMBL3613940
CHEMBL3613941	SCHEMBL15565149	CHEMBL3613941
CHEMBL3613942	SCHEMBL15564020	CHEMBL3613942
CHEMBL3613943	SCHEMBL15563974	CHEMBL3613943
CHEMBL3613944	SCHEMBL15564151	CHEMBL3613944
CHEMBL3613945	SCHEMBL16968265	CHEMBL3613945
CHEMBL3613946	SCHEMBL15563726	CHEMBL3613946
CHEMBL3613948	SCHEMBL15565256	2-(2,2-Difluoro-2-phenylethyl)-6-hydroxy-1,2,4-triazine-3,5(2H,4H)-dione
CHEMBL3613949	SCHEMBL15563773	CHEMBL3613949
CHEMBL3613950	SCHEMBL15563833	CHEMBL3613950
CHEMBL3613951	SCHEMBL15563589	CHEMBL3613951
CHEMBL3786114	SCHEMBL16231996	CHEMBL3786114
CHEMBL3932148	SCHEMBL14488108	5-(benzylsulfanyl)-3-hydroxypyridin-2(1H)-one
CHEMBL3894259	SCHEMBL14488039	CHEMBL3894259
CHEMBL3905206	SCHEMBL14488204	CHEMBL3905206
CHEMBL3933219	SCHEMBL14485963	CHEMBL3933219
CHEMBL3946312	SCHEMBL14488165	CHEMBL3946312
CHEMBL3906223	SCHEMBL14486002	CHEMBL3906223
CHEMBL3919741	SCHEMBL14488327	3-Hydroxy-5-{[3-(trifluoromethyl)benzyl]sulfanyl}pyridin-2(1H)-one
CHEMBL3901512	SCHEMBL14488138	CHEMBL3901512
CHEMBL3912489	SCHEMBL14488254	CHEMBL3912489
CHEMBL3971034	SCHEMBL14488179	CHEMBL3971034
CHEMBL3892689	SCHEMBL14486158	CHEMBL3892689
CHEMBL3922993	SCHEMBL14551141	3-Hydroxy-5-({[6-(trifluoromethyl)pyridin-3-yl]methyl}-sulfanyl)pyridin-2(1H)-one
CHEMBL3953346	SCHEMBL14485795	CHEMBL3953346
CHEMBL3982073	SCHEMBL14488296	3-Hydroxy-5-[(pyridin-4-ylmethyl)sulfanyl]pyridin-2(1H)-one
CHEMBL3944630	SCHEMBL14485851	CHEMBL3944630
CHEMBL3977283	SCHEMBL14488161	CHEMBL3977283
CHEMBL3926648	SCHEMBL14488330	CHEMBL3926648
CHEMBL3968785	SCHEMBL14488205	3-Hydroxy-5-[(pyridin-3-ylmethyl)sulfanyl]pyridin-2(1H)-one
CHEMBL3930262	SCHEMBL14485755	CHEMBL3930262
CHEMBL3890823	SCHEMBL14488195	CHEMBL3890823
CHEMBL3922910	SCHEMBL14488081	CHEMBL3922910
CHEMBL3931854	SCHEMBL14488112	CHEMBL3931854
CHEMBL3907406	SCHEMBL14486467	CHEMBL3907406
CHEMBL3908508	SCHEMBL14486512	CHEMBL3908508
CHEMBL3978887	SCHEMBL14486433	CHEMBL3978887
CHEMBL3917465	SCHEMBL14485841	CHEMBL3917465
CHEMBL3983751	SCHEMBL14488233	CHEMBL3983751
CHEMBL3972972	SCHEMBL14488178	CHEMBL3972972
CHEMBL3917689	SCHEMBL14488092	CHEMBL3917689
CHEMBL3900453	SCHEMBL16231708	CHEMBL3900453
CHEMBL3914284	SCHEMBL16231711	CHEMBL3914284
CHEMBL3914258	SCHEMBL16228499	CHEMBL3914258
CHEMBL3964892	SCHEMBL16231715	CHEMBL3964892
CHEMBL3904227	SCHEMBL16228412	CHEMBL3904227
CHEMBL3965781	SCHEMBL16231714	CHEMBL3965781
CHEMBL3985690	SCHEMBL16228951	CHEMBL3985690
CHEMBL3925924	SCHEMBL14718360	CHEMBL3925924
CHEMBL3948236	SCHEMBL16228993	CHEMBL3948236
CHEMBL3920414	SCHEMBL16231717	CHEMBL3920414
CHEMBL3902215	SCHEMBL16231718	CHEMBL3902215
CHEMBL3976562	SCHEMBL16231719	CHEMBL3976562
CHEMBL3962430	SCHEMBL16231720	1436827-33-6
CHEMBL3889972	SCHEMBL16231733	CHEMBL3889972
CHEMBL3913880	SCHEMBL14971506	CHEMBL3913880
CHEMBL3941866	SCHEMBL16228611	CHEMBL3941866
CHEMBL3926403	SCHEMBL16231739	CHEMBL3926403
CHEMBL3950593	SCHEMBL16231839	CHEMBL3950593
CHEMBL3899415	SCHEMBL16231951	CHEMBL3899415
CHEMBL3906910	SCHEMBL14718871	4-hydroxy-6-(2-(5-(trifluoromethyl)pyridin-2-yl)ethyl)pyridazin-3(2H)-one
CHEMBL3930320	SCHEMBL14718664	6-(4-chlorobenzylthio)-4-hydroxypyridazin-3(2H)-one
CHEMBL3893358	SCHEMBL14718437	4-hydroxy-6-{2-[6-(trifluoromethyl)pyridin-3-yl]ethyl}pyridazin-3(2H)-one
CHEMBL3921356	SCHEMBL14719661	CHEMBL3921356
CHEMBL3928039	SCHEMBL14718574	4-Hydroxy-6-{2-[3-(trifluoromethoxy)phenyl]ethyl}pyridazin-3(2H)-one
CHEMBL3908129	SCHEMBL14719458	4-hydroxy-6-(2-(5-(trifluoromethyl)pyridin-3-yl)ethyl)pyridazin-3(2H)-one
CHEMBL3968355	SCHEMBL14718860	CHEMBL3968355
CHEMBL3912913	SCHEMBL14719345	CHEMBL3912913
CHEMBL3982802	SCHEMBL14719570	6-{2-[3-(Difluoromethyl)phenyl]ethyl}-4-hydroxypyridazin-3(2H)-one
CHEMBL3907451	SCHEMBL14719472	3(2H)-Pyridazinone, 4-hydroxy-6-(phenylmethyl)-
CHEMBL3974794	SCHEMBL14719290	CHEMBL3974794
CHEMBL3898429	SCHEMBL14719485	CHEMBL3898429
CHEMBL3969619	SCHEMBL14719632	CHEMBL3969619
CHEMBL3929576	SCHEMBL14719483	CHEMBL3929576
CHEMBL3905105	SCHEMBL14719656	CHEMBL3905105
CHEMBL3952869	SCHEMBL14719340	CHEMBL3952869
CHEMBL3958088	SCHEMBL14718729	CHEMBL3958088
CHEMBL3892561	SCHEMBL14718728	6-(4-(Difluoromethoxy)phenethyl)-4-hydroxypyridazin-3(2H)-one
CHEMBL3969148	SCHEMBL14719582	6-(4-(Trifluoromethoxy)phenethyl)-4-hydroxypyridazin-3(2H)-one
CHEMBL3897961	SCHEMBL14718917	6-(3-(Difluoromethoxy)phenethyl)-4-hydroxypyridazin-3(2H)-one
CHEMBL3951636	SCHEMBL14718735	CHEMBL3951636
CHEMBL3977465	SCHEMBL14719701	CHEMBL3977465
CHEMBL3960349	SCHEMBL14718973	4-Hydroxy-6-{1-[3-(trifluoromethyl)phenyl]ethyl}pyridazin-3(2H)-one
CHEMBL3891296	SCHEMBL14719406	CHEMBL3891296
CHEMBL3932199	SCHEMBL14718378	CHEMBL3932199
CHEMBL3959707	SCHEMBL14718924	CHEMBL3959707
CHEMBL3937708	SCHEMBL14719355	CHEMBL3937708
CHEMBL3970755	SCHEMBL14719688	CHEMBL3970755
CHEMBL3946543	SCHEMBL14719671	CHEMBL3946543
CHEMBL3975855	SCHEMBL14719577	CHEMBL3975855
CHEMBL3958627	SCHEMBL14719356	CHEMBL3958627
CHEMBL3983879	SCHEMBL14719553	CHEMBL3983879
CHEMBL3967423	SCHEMBL14719562	CHEMBL3967423
CHEMBL3896184	SCHEMBL14719482	CHEMBL3896184
CHEMBL3890910	SCHEMBL14719140	CHEMBL3890910
CHEMBL3965884	SCHEMBL14718571	4-Hydroxy-6-(3-(trifluoromethyl)benzyl)pyridazin-3(2H)-one
CHEMBL3951265	SCHEMBL14719248	CHEMBL3951265
CHEMBL3975337	SCHEMBL14719583	CHEMBL3975337
CHEMBL3942533	SCHEMBL14718767	CHEMBL3942533
CHEMBL3966850	SCHEMBL14718592	CHEMBL3966850
CHEMBL3986099	SCHEMBL14719689	6-{[3,5-bis(Trifluoromethyl)phenyl]methyl}-4-hydroxypyridazin-3(2H)-one
CHEMBL3952330	SCHEMBL14718543	3(2H)-Pyridazinone, 6-(cyclopropylmethyl)-4-hydroxy-
CHEMBL3928108	SCHEMBL14719358	4-Hydroxy-6-{1-[4-(trifluoromethyl)phenyl]cyclopropyl}-2,3-dihydropyridazin-3-one
CHEMBL3906530	SCHEMBL14718557	6-{2-[2-Chloro-4-(trifluoromethyl)phenyl]ethyl}-4-hydroxy-2,3-dihydropyridazin-3-one
CHEMBL3931005	SCHEMBL14719057	6-{2-[2-fluoro-4-(trifluoromethyl)phenyl]ethyl}-4-hydroxy-2,3-dihydropyridazin-3-one
CHEMBL3962904	SCHEMBL14719631	6-{2-[2,4-bis(Trifluoromethyl)phenyl]ethyl}-4-hydroxy-2,3-dihydro-pyridazin-3-one
CHEMBL3893956	SCHEMBL14719044	6-{2-[3,4-bis(trifluoromethyl)phenyl]ethyl}-4-hydroxy-2,3-dihydropyridazin-3-one
CHEMBL3965028	SCHEMBL14718624	4-hydroxy-6-(3-methyl-4-(trifluoromethyl)-phenethyl)pyridazin-3(2H)-one
CHEMBL3986233	SCHEMBL14726517	CHEMBL3986233
CHEMBL3948886	SCHEMBL14718319	4-hydroxy-6-{2-[2-methyl-4-(trifluoromethyl)phenyl]ethyl}-2,3-dihydropyridazin-3-one
CHEMBL3978036	SCHEMBL14719204	6-{2-[3,5-difluoro-4-(trifluoromethyl)phenyl]ethyl}-4-hydroxy-2,3-dihydropyridazin-3-one
CHEMBL3942392	SCHEMBL14719586	6-{2-[3-fluoro-4-(trifluoromethyl)phenyl]ethyl}-4-hydroxy-2,3-dihydropyridazin-3-one
CHEMBL444173	SCHEMBL468359	benzo[d]isoxazol-3-ol
CHEMBL4276865	SCHEMBL131281	5-methylthiophene-3-carboxylic acid
CHEMBL4287507	SCHEMBL940660	5-chlorothiophene-3-carboxylic acid
CHEMBL4292441	SCHEMBL1529585	74598-03-1
CHEMBL4285389	SCHEMBL788050	4,5-dichlorothiophene-2-carboxylic acid
CHEMBL4280438	SCHEMBL77196	5-Chlorothiophene-2-carboxylic acid
CHEMBL184136	SCHEMBL6637129	CHEMBL184136
CHEMBL185595	SCHEMBL4314440	CARBAZOLE BUTANOIC ACID
CHEMBL184795	SCHEMBL12951764	CHEMBL184795
CHEMBL245857	SCHEMBL14528482	CHEMBL245857
CHEMBL245653	SCHEMBL14528676	CHEMBL245653
CHEMBL245282	SCHEMBL14528694	CHEMBL245282
CHEMBL248145	SCHEMBL14528703	CHEMBL248145
CHEMBL248144	SCHEMBL9940191	CHEMBL248144
CHEMBL126078	SCHEMBL9428317	CHEMBL126078
CHEMBL116533	SCHEMBL21966914	CHEMBL116533
CHEMBL285527	SCHEMBL43158	82-76-8
CHEMBL516469	SCHEMBL6684671	CHEMBL516469
CHEMBL516023	SCHEMBL6686446	5-(3-carbamoylbenzyl)-5,6,7,8,9,10-hexahydrocyclohepta[b]indole-4-carboxylic acid
CHEMBL514666	SCHEMBL6691657	CHEMBL514666
CHEMBL452596	SCHEMBL6691438	9-benzyl-2,3,4,9-tetrahydro-1H-carbazole-8-carboxylic acid
CHEMBL514969	SCHEMBL6687926	CHEMBL514969
CHEMBL475549	SCHEMBL6682284	CHEMBL475549
CHEMBL460750	SCHEMBL6684978	CHEMBL460750
CHEMBL518180	SCHEMBL6686076	CHEMBL518180
CHEMBL460749	SCHEMBL6685668	CHEMBL460749
CHEMBL501361	SCHEMBL6686612	CHEMBL501361
CHEMBL459901	SCHEMBL6688856	CHEMBL459901
CHEMBL518181	SCHEMBL6685876	CHEMBL518181
CHEMBL515905	SCHEMBL6695776	CHEMBL515905
CHEMBL459902	SCHEMBL6686602	CHEMBL459902
CHEMBL474944	SCHEMBL6684046	CHEMBL474944
CHEMBL1077990	SCHEMBL13720444	HTS01037
CHEMBL1085570	SCHEMBL21966675	CHEMBL1085570
CHEMBL3814575	SCHEMBL21966258	CHEMBL3814575
CHEMBL3813892	SCHEMBL21966571	CHEMBL3813892
CHEMBL3814634	SCHEMBL21968892	CHEMBL3814634
CHEMBL3827900	SCHEMBL21966579	CHEMBL3827900
CHEMBL3828508	SCHEMBL21968897	CHEMBL3828508
CHEMBL3827483	SCHEMBL21966960	CHEMBL3827483
CHEMBL3828043	SCHEMBL21966676	CHEMBL3828043
CHEMBL1738980	SCHEMBL21083000	6-chloro-2-methyl-4-phenylquinoline-3-carboxylic acid
CHEMBL3947458	SCHEMBL14917093	CHEMBL3947458
CHEMBL3979347	SCHEMBL14916408	CHEMBL3979347
CHEMBL3958926	SCHEMBL16098631	CHEMBL3958926
CHEMBL3967738	SCHEMBL16097403	CHEMBL3967738
CHEMBL3893057	SCHEMBL16099625	CHEMBL3893057
CHEMBL3958454	SCHEMBL16099622	CHEMBL3958454
CHEMBL3930938	SCHEMBL16099096	CHEMBL3930938
CHEMBL3969505	SCHEMBL16098785	CHEMBL3969505
CHEMBL3943391	SCHEMBL16099476	CHEMBL3943391
CHEMBL3944468	SCHEMBL16097785	CHEMBL3944468
CHEMBL3916530	SCHEMBL16098628	CHEMBL3916530
CHEMBL3953175	SCHEMBL16099496	CHEMBL3953175
CHEMBL3922017	SCHEMBL16098294	CHEMBL3922017
CHEMBL3968270	SCHEMBL16098532	CHEMBL3968270
CHEMBL3938704	SCHEMBL16104993	CHEMBL3938704
CHEMBL3980900	SCHEMBL16099855	CHEMBL3980900
CHEMBL3972884	SCHEMBL15577385	CHEMBL3972884
CHEMBL4113722	SCHEMBL15578756	(R)-1-[4,5-Dimethyl-3-(3-trifluoromethyl-[1,2,4]oxadiazol-5-yl)-thiophen-2-ylcarbamoyl]-pyrrolidine-2-carboxylic acid
CHEMBL4568855	SCHEMBL12289385	CHEMBL4568855
CHEMBL4581404	SCHEMBL12289508	CHEMBL4581404
CHEMBL366356	SCHEMBL39415	Digallic acid
CHEMBL119171	SCHEMBL14156817	2-Amino-6-mercaptopurine riboside
CHEMBL1968928	SCHEMBL15951399	NSC351815
CHEMBL236614	SCHEMBL6721389	CHEMBL236614
CHEMBL1566877	SCHEMBL11749206	2-(3-Amino-phenyl)-benzothiazol-6-ylamine
CHEMBL1576603	SCHEMBL4692558	87015-91-6
CHEMBL240333	SCHEMBL837838	MLS000715725
CHEMBL1331061	SCHEMBL18292598	MLS000564176
CHEMBL1439127	SCHEMBL9184563	6-methyl-4-oxo-1-[3-(trifluoromethyl)phenyl]-1,4-dihydropyridazine-3-carboxylic acid
CHEMBL1537909	SCHEMBL3916331	327971-19-7
CHEMBL67535	SCHEMBL846753	Tyrphostin AG 537
CHEMBL1459623	SCHEMBL17918456	SMR000061910
CHEMBL1448038	SCHEMBL15715939	MLS001098089
CHEMBL1556846	SCHEMBL13220624	SMR000123704
CHEMBL66854	SCHEMBL15951402	NSC318213
CHEMBL28626	SCHEMBL19984	morin
CHEMBL1255778	SCHEMBL364720	BENSERAZIDE HYDROCHLORIDE
CHEMBL1596136	SCHEMBL21669784	N-(2-chlorophenyl)-1-(methylsulfonyl)piperidine-3-carboxamide
CHEMBL1607360	SCHEMBL5422370	Methyl 4-methyl-3-oxo-3,4-dihydro-2H-1,4-benzothiazine-6-carboxylate
CHEMBL1422122	SCHEMBL6408220	MLS000523400
CHEMBL1422634	SCHEMBL2232739	N-(2-chloro-4,6-dimethylphenyl)pentanamide
CHEMBL138342	SCHEMBL2115655	6-Benzylthioguanine
CHEMBL1540268	SCHEMBL1905525	4-[1-(3-Methyl-butyl)-1H-benzoimidazol-2-yl]-furazan-3-ylamine
CHEMBL520275	SCHEMBL21795	TRIADIMENOL
CHEMBL1516388	SCHEMBL352576	Gossypol acetic acid
CHEMBL1487052	SCHEMBL10752864	SMR000137311
CHEMBL1339449	SCHEMBL5116087	{2-[2-(4-Ethoxy-phenoxy)-ethylsulfanyl]-benzoimidazol-1-yl}-acetic acid
CHEMBL1418946	SCHEMBL11160837	(2Z)-2-(3-chlorophenyl)-3-(dimethylamino)prop-2-enal
CHEMBL1379707	SCHEMBL13856657	MLS000123923
CHEMBL1379746	SCHEMBL18651481	489413-54-9
CHEMBL1603760	SCHEMBL2345303	2-Chloro-N,N-diphenylacetamide
CHEMBL1173475	SCHEMBL1658852	Quercetin hydrate
CHEMBL1330684	SCHEMBL9689242	SMR000069488
CHEMBL1447534	SCHEMBL3973555	3-amino-N-phenylbenzenesulfonamide
CHEMBL1565349	SCHEMBL16085569	MLS000068567
CHEMBL1330781	SCHEMBL12692429	MLS000551201
CHEMBL1538030	SCHEMBL2862398	2-(phenylsulfonyl)-1,4-benzenediol
CHEMBL1420653	SCHEMBL315313	82145-80-0
CHEMBL1577036	SCHEMBL1913906	2-[(2-aminophenyl)sulfanyl]-4,6-dimethylnicotinonitrile
CHEMBL1329597	SCHEMBL6272273	NSC308848
CHEMBL1479098	SCHEMBL16085609	ML385
CHEMBL1320982	SCHEMBL2153434	MLS000574328
CHEMBL1539325	SCHEMBL2113891	MLS000080954
CHEMBL1409435	SCHEMBL9672348	3-(3,4-Dimethoxy-benzylamino)-propan-1-ol
CHEMBL1372905	SCHEMBL6199027	3-(4-methylphenyl)-2,1-benzisoxazole-5-carbaldehyde
CHEMBL1569161	SCHEMBL15347911	Oprea1_841869
