chembl	schembl_id	name
CHEMBL1223004	SCHEMBL8228076	CHEMBL1223004
CHEMBL1223005	SCHEMBL7905776	CHEMBL1223005
CHEMBL1223006	SCHEMBL7897949	CHEMBL1223006
CHEMBL1223007	SCHEMBL7904784	CHEMBL1223007
CHEMBL1223075	SCHEMBL8227688	CHEMBL1223075
CHEMBL1223077	SCHEMBL12860633	CHEMBL1223077
CHEMBL1223078	SCHEMBL12860483	CHEMBL1223078
CHEMBL1223153	SCHEMBL7905670	CHEMBL1223153
CHEMBL1223154	SCHEMBL8227335	CHEMBL1223154
CHEMBL1222721	SCHEMBL8227992	CHEMBL1222721
CHEMBL1222722	SCHEMBL8232383	CHEMBL1222722
CHEMBL1222588	SCHEMBL8227332	CHEMBL1222588
CHEMBL1222652	SCHEMBL12860687	CHEMBL1222652
CHEMBL1222653	SCHEMBL12860683	CHEMBL1222653
CHEMBL1222654	SCHEMBL12860699	CHEMBL1222654
CHEMBL1222655	SCHEMBL7897599	CHEMBL1222655
CHEMBL1287998	SCHEMBL13200797	CHEMBL1287998
CHEMBL1288028	SCHEMBL12862655	CHEMBL1288028
CHEMBL1288029	SCHEMBL13200221	CHEMBL1288029
CHEMBL1288059	SCHEMBL13200449	CHEMBL1288059
CHEMBL1288060	SCHEMBL13200912	CHEMBL1288060
CHEMBL1288090	SCHEMBL8232799	CHEMBL1288090
CHEMBL1288091	SCHEMBL13200914	CHEMBL1288091
CHEMBL1288121	SCHEMBL8227024	CHEMBL1288121
CHEMBL1288122	SCHEMBL13200231	CHEMBL1288122
CHEMBL1288151	SCHEMBL13201081	CHEMBL1288151
CHEMBL1288152	SCHEMBL13201083	CHEMBL1288152
CHEMBL1288182	SCHEMBL13201087	CHEMBL1288182
CHEMBL1288183	SCHEMBL8236999	CHEMBL1288183
CHEMBL1288211	SCHEMBL10131674	CHEMBL1288211
CHEMBL1288212	SCHEMBL13201147	CHEMBL1288212
CHEMBL1288240	SCHEMBL8228822	CHEMBL1288240
CHEMBL1288241	SCHEMBL13201076	CHEMBL1288241
CHEMBL1288267	SCHEMBL13201078	CHEMBL1288267
CHEMBL1288268	SCHEMBL13200151	CHEMBL1288268
CHEMBL1288295	SCHEMBL13200843	CHEMBL1288295
CHEMBL1288296	SCHEMBL13201014	CHEMBL1288296
CHEMBL1287852	SCHEMBL13200768	CHEMBL1287852
CHEMBL1287881	SCHEMBL10111745	CHEMBL1287881
CHEMBL1287882	SCHEMBL10131161	CHEMBL1287882
CHEMBL1287908	SCHEMBL10111352	CHEMBL1287908
CHEMBL1287939	SCHEMBL10111715	CHEMBL1287939
CHEMBL1288000	SCHEMBL10111746	CHEMBL1288000
CHEMBL1288726	SCHEMBL10131524	CHEMBL1288726
CHEMBL1630099	SCHEMBL5284158	CHEMBL1630099
CHEMBL1630100	SCHEMBL5306943	CHEMBL1630100
CHEMBL1630101	SCHEMBL5480091	CHEMBL1630101
CHEMBL1630103	SCHEMBL5283108	CHEMBL1630103
CHEMBL1630105	SCHEMBL5299613	CHEMBL1630105
CHEMBL1630106	SCHEMBL5331025	CHEMBL1630106
CHEMBL1630088	SCHEMBL5286984	CHEMBL1630088
CHEMBL1630089	SCHEMBL5291289	CHEMBL1630089
CHEMBL24398	SCHEMBL17814854	CHEMBL24398
CHEMBL1770636	SCHEMBL8218493	CHEMBL1770636
CHEMBL1770638	SCHEMBL8215407	CHEMBL1770638
CHEMBL1770635	SCHEMBL8215301	CHEMBL1770635
CHEMBL1770634	SCHEMBL8215298	CHEMBL1770634
CHEMBL1770633	SCHEMBL8418417	CHEMBL1770633
CHEMBL1770632	SCHEMBL8417194	CHEMBL1770632
CHEMBL1770631	SCHEMBL8221914	CHEMBL1770631
CHEMBL1770640	SCHEMBL8222123	CHEMBL1770640
CHEMBL1770641	SCHEMBL8225049	CHEMBL1770641
CHEMBL1770642	SCHEMBL13542822	CHEMBL1770642
CHEMBL1770643	SCHEMBL8222906	CHEMBL1770643
CHEMBL1770644	SCHEMBL8273428	CHEMBL1770644
CHEMBL1770645	SCHEMBL8214901	CHEMBL1770645
CHEMBL1770646	SCHEMBL8222193	CHEMBL1770646
CHEMBL1770648	SCHEMBL8223708	CHEMBL1770648
CHEMBL1770652	SCHEMBL8222189	CHEMBL1770652
CHEMBL1770653	SCHEMBL8222199	CHEMBL1770653
CHEMBL1770654	SCHEMBL8214919	CHEMBL1770654
CHEMBL1770816	SCHEMBL8225104	CHEMBL1770816
CHEMBL1770817	SCHEMBL8224363	CHEMBL1770817
CHEMBL1770819	SCHEMBL8214959	CHEMBL1770819
CHEMBL1738754	SCHEMBL8223743	(2r,3r)-2,3-Dihydroxy-4-{(2r)-2-[2-(Methylamino)-5-(Methylsulfonyl)-1,3-Thiazol-4-Yl]pyrrolidin-1-Yl}-4-Oxo-N-{(1r)-1-[4-(1h-Pyrazol-1-Yl)phenyl]ethyl}butanamide
CHEMBL1770820	SCHEMBL8221899	CHEMBL1770820
CHEMBL1770821	SCHEMBL8214956	CHEMBL1770821
CHEMBL1770822	SCHEMBL8222832	CHEMBL1770822
CHEMBL1770823	SCHEMBL8217905	CHEMBL1770823
CHEMBL1770824	SCHEMBL8221903	CHEMBL1770824
CHEMBL1770825	SCHEMBL8223705	CHEMBL1770825
CHEMBL1770829	SCHEMBL8224356	CHEMBL1770829
CHEMBL1779631	SCHEMBL8218389	CHEMBL1779631
CHEMBL1779594	SCHEMBL8221644	CHEMBL1779594
CHEMBL1779606	SCHEMBL12214373	CHEMBL1779606
CHEMBL1779608	SCHEMBL12214356	CHEMBL1779608
CHEMBL1779609	SCHEMBL8221893	CHEMBL1779609
CHEMBL1779610	SCHEMBL8218056	CHEMBL1779610
CHEMBL1779612	SCHEMBL8220048	CHEMBL1779612
CHEMBL1779613	SCHEMBL8218124	CHEMBL1779613
CHEMBL1779614	SCHEMBL8217781	CHEMBL1779614
CHEMBL1779615	SCHEMBL8221332	CHEMBL1779615
CHEMBL1779617	SCHEMBL12214279	CHEMBL1779617
CHEMBL1779618	SCHEMBL8217816	CHEMBL1779618
CHEMBL1779624	SCHEMBL12214352	CHEMBL1779624
CHEMBL1779625	SCHEMBL8220187	CHEMBL1779625
CHEMBL1777832	SCHEMBL8221240	CHEMBL1777832
CHEMBL1779626	SCHEMBL8216853	CHEMBL1779626
CHEMBL1779627	SCHEMBL8222560	CHEMBL1779627
CHEMBL1779628	SCHEMBL8220806	CHEMBL1779628
CHEMBL1779629	SCHEMBL8213340	CHEMBL1779629
CHEMBL1779595	SCHEMBL8210674	CHEMBL1779595
CHEMBL1779596	SCHEMBL8220076	CHEMBL1779596
CHEMBL1779597	SCHEMBL8210662	CHEMBL1779597
CHEMBL1779598	SCHEMBL8218005	CHEMBL1779598
CHEMBL1779599	SCHEMBL8214012	CHEMBL1779599
CHEMBL1779600	SCHEMBL8220216	CHEMBL1779600
CHEMBL1779602	SCHEMBL12214381	CHEMBL1779602
CHEMBL1230339	SCHEMBL12214346	(2r,3r)-4-[(2r)-2-(3-Chlorophenyl)pyrrolidin-1-Yl]-2,3-Dihydroxy-4-Oxo-N-[(5-{[2-(Trifluoromethyl)-1h-Benzimidazol-1-Yl]methyl}thiophen-2-Yl)methyl]butanamide
CHEMBL253275	SCHEMBL6790471	503166-51-6
CHEMBL187092	SCHEMBL136239	CHEMBL187092
CHEMBL2234777	SCHEMBL3938273	CHEMBL2234777
CHEMBL3221863	SCHEMBL8282217	SCHEMBL8282217
CHEMBL3704910	SCHEMBL1503993	SCHEMBL1503993
CHEMBL3704919	SCHEMBL1504795	SCHEMBL1504795
CHEMBL3958969	SCHEMBL689348	CHEMBL3958969
CHEMBL3648890	SCHEMBL14245241	CHEMBL3648890
CHEMBL3648891	SCHEMBL995718	SCHEMBL995718
CHEMBL3648892	SCHEMBL14244510	CHEMBL3648892
CHEMBL3648893	SCHEMBL995394	US8633196, 14
CHEMBL3648894	SCHEMBL996188	SCHEMBL996188
CHEMBL3648895	SCHEMBL995269	SCHEMBL995269
CHEMBL3648896	SCHEMBL995519	SCHEMBL995519
CHEMBL3648897	SCHEMBL14244907	benzyl 4-((S)-1-hydroxycarbamoyl-2-[4-(2-methylquinolin-4-ylmethoxy)benzenesulfonylamino]ethyl)piperazine-1-carboxylate
CHEMBL3648898	SCHEMBL996062	SCHEMBL996062
CHEMBL3648899	SCHEMBL995211	SCHEMBL995211
CHEMBL3648900	SCHEMBL995003	SCHEMBL995003
CHEMBL3648901	SCHEMBL995008	SCHEMBL995008
CHEMBL3648902	SCHEMBL995886	SCHEMBL995886
CHEMBL3648903	SCHEMBL995018	SCHEMBL995018
CHEMBL3648904	SCHEMBL995212	SCHEMBL995212
CHEMBL3648905	SCHEMBL997768	SCHEMBL997768
CHEMBL3648906	SCHEMBL996334	SCHEMBL996334
CHEMBL3648907	SCHEMBL995924	SCHEMBL995924
CHEMBL3704902	SCHEMBL1504678	SCHEMBL1504678
CHEMBL3704904	SCHEMBL1504458	SCHEMBL1504458
CHEMBL3704905	SCHEMBL1504548	SCHEMBL1504548
CHEMBL3704906	SCHEMBL1504512	SCHEMBL1504512
CHEMBL3704907	SCHEMBL1504760	SCHEMBL1504760
CHEMBL3704908	SCHEMBL1504616	SCHEMBL1504616
CHEMBL3704909	SCHEMBL1504545	SCHEMBL1504545
CHEMBL3704911	SCHEMBL1504793	SCHEMBL1504793
CHEMBL3704912	SCHEMBL1504644	SCHEMBL1504644
CHEMBL3704913	SCHEMBL1504569	SCHEMBL1504569
CHEMBL3704914	SCHEMBL1504672	SCHEMBL1504672
CHEMBL3704915	SCHEMBL1504656	SCHEMBL1504656
CHEMBL3704916	SCHEMBL1504737	SCHEMBL1504737
CHEMBL3704917	SCHEMBL10276077	CHEMBL3704917
CHEMBL3704918	SCHEMBL1504575	SCHEMBL1504575
CHEMBL3704921	SCHEMBL1504117	SCHEMBL1504117
CHEMBL3704920	SCHEMBL1504554	SCHEMBL1504554
CHEMBL3949433	SCHEMBL1503492	SCHEMBL1503492
CHEMBL3897740	SCHEMBL1503524	SCHEMBL1503524
CHEMBL3940660	SCHEMBL1503510	SCHEMBL1503510
CHEMBL3941484	SCHEMBL1503517	SCHEMBL1503517
CHEMBL3935135	SCHEMBL1503498	SCHEMBL1503498
CHEMBL3950420	SCHEMBL1503543	SCHEMBL1503543
CHEMBL3914765	SCHEMBL1503499	SCHEMBL1503499
CHEMBL3927887	SCHEMBL1503570	SCHEMBL1503570
CHEMBL3955494	SCHEMBL1503515	SCHEMBL1503515
CHEMBL3965253	SCHEMBL1503556	SCHEMBL1503556
CHEMBL3966632	SCHEMBL1503505	SCHEMBL1503505
CHEMBL3959985	SCHEMBL995733	SCHEMBL995733
CHEMBL4070236	SCHEMBL8270855	CHEMBL4070236
CHEMBL4097420	SCHEMBL8270850	CHEMBL4097420
CHEMBL4086030	SCHEMBL8270853	CHEMBL4086030
CHEMBL4078142	SCHEMBL3859792	CHEMBL4078142
CHEMBL4101507	SCHEMBL3861031	CHEMBL4101507
CHEMBL4093788	SCHEMBL3859576	CHEMBL4093788
CHEMBL4066210	SCHEMBL3858777	CHEMBL4066210
CHEMBL4082009	SCHEMBL3859150	CHEMBL4082009
CHEMBL4084316	SCHEMBL3860558	CHEMBL4084316
CHEMBL4102282	SCHEMBL3859753	CHEMBL4102282
CHEMBL4069740	SCHEMBL3859745	CHEMBL4069740
CHEMBL4096933	SCHEMBL3858843	CHEMBL4096933
CHEMBL4061058	SCHEMBL3860741	CHEMBL4061058
CHEMBL4089231	SCHEMBL8270878	CHEMBL4089231
CHEMBL4099382	SCHEMBL8270882	CHEMBL4099382
CHEMBL4081361	SCHEMBL8270887	CHEMBL4081361
CHEMBL4105634	SCHEMBL8270885	CHEMBL4105634
CHEMBL4076844	SCHEMBL8270888	CHEMBL4076844
CHEMBL4067381	SCHEMBL3864812	CHEMBL4067381
CHEMBL4100854	SCHEMBL8270892	CHEMBL4100854
CHEMBL4075636	SCHEMBL3860220	CHEMBL4075636
CHEMBL4076790	SCHEMBL3860544	CHEMBL4076790
CHEMBL4101060	SCHEMBL3860328	CHEMBL4101060
CHEMBL4077184	SCHEMBL8270896	CHEMBL4077184
CHEMBL4070455	SCHEMBL8270898	CHEMBL4070455
CHEMBL4075836	SCHEMBL3864288	CHEMBL4075836
CHEMBL4071782	SCHEMBL3860377	CHEMBL4071782
CHEMBL4101994	SCHEMBL3861731	CHEMBL4101994
CHEMBL4077726	SCHEMBL3869323	CHEMBL4077726
CHEMBL4059910	SCHEMBL3860606	CHEMBL4059910
CHEMBL4059826	SCHEMBL3859817	CHEMBL4059826
CHEMBL4084692	SCHEMBL3865399	CHEMBL4084692
CHEMBL4102629	SCHEMBL8270924	CHEMBL4102629
CHEMBL4105045	SCHEMBL3969965	CHEMBL4105045
CHEMBL4092263	SCHEMBL3860758	CHEMBL4092263
CHEMBL4071465	SCHEMBL3860403	CHEMBL4071465
CHEMBL4076142	SCHEMBL3860580	CHEMBL4076142
CHEMBL4069898	SCHEMBL3860156	CHEMBL4069898
CHEMBL4077473	SCHEMBL3860593	CHEMBL4077473
CHEMBL4100973	SCHEMBL3860369	CHEMBL4100973
CHEMBL4076782	SCHEMBL3859119	CHEMBL4076782
CHEMBL4099113	SCHEMBL3867220	CHEMBL4099113
CHEMBL4080774	SCHEMBL3865206	CHEMBL4080774
CHEMBL4077594	SCHEMBL3861411	CHEMBL4077594
CHEMBL4089108	SCHEMBL10202302	CHEMBL4089108
CHEMBL4065068	SCHEMBL10200631	CHEMBL4065068
CHEMBL4066120	SCHEMBL10264209	CHEMBL4066120
CHEMBL4080243	SCHEMBL12860265	CHEMBL4080243
CHEMBL4074727	SCHEMBL5956372	CHEMBL4074727
CHEMBL4095196	SCHEMBL10199056	CHEMBL4095196
CHEMBL4070925	SCHEMBL12860231	CHEMBL4070925
CHEMBL4091791	SCHEMBL7943039	CHEMBL4091791
CHEMBL4095412	SCHEMBL7942983	CHEMBL4095412
CHEMBL4074978	SCHEMBL7934261	CHEMBL4074978
CHEMBL4103164	SCHEMBL7945659	CHEMBL4103164
CHEMBL4085232	SCHEMBL10199596	CHEMBL4085232
CHEMBL4079834	SCHEMBL7945586	CHEMBL4079834
CHEMBL4104084	SCHEMBL7937034	CHEMBL4104084
CHEMBL4087714	SCHEMBL10262879	CHEMBL4087714
CHEMBL4066370	SCHEMBL7948058	CHEMBL4066370
CHEMBL4060386	SCHEMBL7941210	CHEMBL4060386
CHEMBL4088622	SCHEMBL12860281	CHEMBL4088622
CHEMBL4074516	SCHEMBL7935417	CHEMBL4074516
CHEMBL4094984	SCHEMBL12860279	CHEMBL4094984
CHEMBL4087303	SCHEMBL7942466	CHEMBL4087303
CHEMBL4103683	SCHEMBL7935219	CHEMBL4103683
CHEMBL4079423	SCHEMBL10263005	CHEMBL4079423
CHEMBL4095929	SCHEMBL7934574	CHEMBL4095929
CHEMBL4088194	SCHEMBL7944171	CHEMBL4088194
CHEMBL4059950	SCHEMBL7946177	CHEMBL4059950
CHEMBL4083116	SCHEMBL7941158	CHEMBL4083116
CHEMBL4090901	SCHEMBL10199275	CHEMBL4090901
CHEMBL4082554	SCHEMBL8270865	CHEMBL4082554
CHEMBL4074184	SCHEMBL12150331	CHEMBL4074184
CHEMBL4068636	SCHEMBL12150502	CHEMBL4068636
CHEMBL4099646	SCHEMBL12150254	CHEMBL4099646
CHEMBL4099281	SCHEMBL12150271	CHEMBL4099281
CHEMBL4102424	SCHEMBL12150236	CHEMBL4102424
CHEMBL4076728	SCHEMBL12150273	CHEMBL4076728
CHEMBL4077272	SCHEMBL12150290	CHEMBL4077272
CHEMBL4077298	SCHEMBL12150321	CHEMBL4077298
CHEMBL4098911	SCHEMBL12150338	CHEMBL4098911
CHEMBL4080126	SCHEMBL12150230	CHEMBL4080126
CHEMBL4085841	SCHEMBL12150385	CHEMBL4085841
CHEMBL3643914	SCHEMBL997402	SCHEMBL997402
CHEMBL4217309	SCHEMBL19178301	CHEMBL4217309
CHEMBL4206011	SCHEMBL19188974	CHEMBL4206011
CHEMBL4213292	SCHEMBL19178303	CHEMBL4213292
CHEMBL4216577	SCHEMBL19180169	CHEMBL4216577
CHEMBL4211704	SCHEMBL19178356	CHEMBL4211704
CHEMBL4206825	SCHEMBL19180180	CHEMBL4206825
CHEMBL4209541	SCHEMBL19178314	CHEMBL4209541
CHEMBL4218870	SCHEMBL3868638	CHEMBL4218870
CHEMBL4210459	SCHEMBL19178422	CHEMBL4210459
CHEMBL4205706	SCHEMBL19188973	CHEMBL4205706
CHEMBL4206013	SCHEMBL19189269	CHEMBL4206013
CHEMBL4215415	SCHEMBL19188899	CHEMBL4215415
CHEMBL4215521	SCHEMBL19178346	CHEMBL4215521
CHEMBL309282	SCHEMBL2391376	cd564
CHEMBL3787564	SCHEMBL5078193	CHEMBL3787564
CHEMBL3787323	SCHEMBL17911572	CHEMBL3787323
CHEMBL26512	SCHEMBL427134	NFPS
CHEMBL23390	SCHEMBL6826454	NPTS
CHEMBL182666	SCHEMBL1689512	CHEMBL182666
CHEMBL182162	SCHEMBL5564493	CHEMBL182162
CHEMBL181805	SCHEMBL5568521	CHEMBL181805
CHEMBL361022	SCHEMBL5568524	CHEMBL361022
CHEMBL182521	SCHEMBL5995588	CHEMBL182521
CHEMBL181643	SCHEMBL5996606	CHEMBL181643
CHEMBL360052	SCHEMBL15127607	Org 24598
CHEMBL180966	SCHEMBL1052569	ALX-5407
CHEMBL383610	SCHEMBL5557722	CHEMBL383610
CHEMBL200204	SCHEMBL5556686	CHEMBL200204
CHEMBL200371	SCHEMBL16714458	CHEMBL200371
CHEMBL371267	SCHEMBL5563472	CHEMBL371267
CHEMBL383827	SCHEMBL14573343	CHEMBL383827
CHEMBL426109	SCHEMBL14573334	CHEMBL426109
CHEMBL383539	SCHEMBL1689584	CHEMBL383539
CHEMBL213683	SCHEMBL5561739	CHEMBL213683
CHEMBL377164	SCHEMBL5556394	CHEMBL377164
CHEMBL211422	SCHEMBL5561456	CHEMBL211422
CHEMBL213592	SCHEMBL5562490	CHEMBL213592
CHEMBL380244	SCHEMBL5556780	CHEMBL380244
CHEMBL384498	SCHEMBL5563468	CHEMBL384498
CHEMBL439499	SCHEMBL5564107	CHEMBL439499
CHEMBL436752	SCHEMBL5564999	CHEMBL436752
CHEMBL209380	SCHEMBL5562071	CHEMBL209380
CHEMBL378665	SCHEMBL5556300	CHEMBL378665
CHEMBL386659	SCHEMBL5557323	CHEMBL386659
CHEMBL379111	SCHEMBL5557481	CHEMBL379111
CHEMBL378285	SCHEMBL5563947	CHEMBL378285
CHEMBL212441	SCHEMBL5558260	CHEMBL212441
CHEMBL209947	SCHEMBL5562585	CHEMBL209947
CHEMBL214057	SCHEMBL5556731	CHEMBL214057
CHEMBL378848	SCHEMBL5563482	CHEMBL378848
CHEMBL386703	SCHEMBL5562607	CHEMBL386703
CHEMBL377109	SCHEMBL5562056	CHEMBL377109
CHEMBL377350	SCHEMBL5562517	CHEMBL377350
CHEMBL211633	SCHEMBL5556980	CHEMBL211633
CHEMBL213809	SCHEMBL5641349	CHEMBL213809
CHEMBL213962	SCHEMBL1138369	CHEMBL213962
CHEMBL378616	SCHEMBL1138332	CHEMBL378616
CHEMBL213672	SCHEMBL1138260	CHEMBL213672
CHEMBL386658	SCHEMBL16714470	CHEMBL386658
CHEMBL214039	SCHEMBL1138219	CHEMBL214039
CHEMBL211620	SCHEMBL1138589	CHEMBL211620
CHEMBL377569	SCHEMBL1140296	CHEMBL377569
CHEMBL214122	SCHEMBL1138317	CHEMBL214122
CHEMBL386444	SCHEMBL1138157	CHEMBL386444
CHEMBL379938	SCHEMBL1138121	CHEMBL379938
CHEMBL214050	SCHEMBL1137846	CHEMBL214050
CHEMBL386977	SCHEMBL1138360	CHEMBL386977
CHEMBL209951	SCHEMBL1138681	CHEMBL209951
CHEMBL378722	SCHEMBL1138009	CHEMBL378722
CHEMBL385360	SCHEMBL5556036	CHEMBL385360
CHEMBL211373	SCHEMBL5556683	CHEMBL211373
CHEMBL377140	SCHEMBL5556643	CHEMBL377140
CHEMBL373809	SCHEMBL4344894	CHEMBL373809
CHEMBL211894	SCHEMBL4340254	CHEMBL211894
CHEMBL377605	SCHEMBL4335593	CHEMBL377605
CHEMBL214033	SCHEMBL4338278	CHEMBL214033
CHEMBL377418	SCHEMBL4348242	CHEMBL377418
CHEMBL376472	SCHEMBL3850161	CHEMBL376472
CHEMBL219714	SCHEMBL3858701	CHEMBL219714
CHEMBL240031	SCHEMBL5242447	CHEMBL240031
CHEMBL241289	SCHEMBL8365516	CHEMBL241289
CHEMBL241288	SCHEMBL5286043	CHEMBL241288
CHEMBL393654	SCHEMBL5278409	CHEMBL393654
CHEMBL239999	SCHEMBL8367103	CHEMBL239999
CHEMBL239811	SCHEMBL8367225	CHEMBL239811
CHEMBL398398	SCHEMBL8365514	CHEMBL398398
CHEMBL428386	SCHEMBL8365103	CHEMBL428386
CHEMBL400396	SCHEMBL8272134	CHEMBL400396
CHEMBL250152	SCHEMBL8272145	CHEMBL250152
CHEMBL404856	SCHEMBL8272806	CHEMBL404856
CHEMBL399983	SCHEMBL6269920	CHEMBL399983
CHEMBL250581	SCHEMBL8273817	CHEMBL250581
CHEMBL250580	SCHEMBL8273826	CHEMBL250580
CHEMBL250374	SCHEMBL6273349	CHEMBL250374
CHEMBL250373	SCHEMBL6268515	CHEMBL250373
CHEMBL399959	SCHEMBL8272137	CHEMBL399959
CHEMBL248734	SCHEMBL6279217	CHEMBL248734
CHEMBL496333	SCHEMBL1689566	CHEMBL496333
CHEMBL498384	SCHEMBL3919372	CHEMBL498384
CHEMBL497784	SCHEMBL3922545	CHEMBL497784
CHEMBL498601	SCHEMBL4433407	CHEMBL498601
CHEMBL497998	SCHEMBL3924597	CHEMBL497998
CHEMBL526280	SCHEMBL3917370	CHEMBL526280
CHEMBL495510	SCHEMBL4426491	CHEMBL495510
CHEMBL523397	SCHEMBL4901304	CHEMBL523397
CHEMBL495915	SCHEMBL3922535	CHEMBL495915
CHEMBL497999	SCHEMBL4427358	845609-54-3
CHEMBL496966	SCHEMBL4424385	CHEMBL496966
CHEMBL523557	SCHEMBL4423489	CHEMBL523557
CHEMBL496749	SCHEMBL4422354	CHEMBL496749
CHEMBL496318	SCHEMBL3923120	CHEMBL496318
CHEMBL496540	SCHEMBL4422319	CHEMBL496540
CHEMBL498380	SCHEMBL3919024	CHEMBL498380
CHEMBL498182	SCHEMBL3921665	CHEMBL498182
CHEMBL521898	SCHEMBL4424473	CHEMBL521898
CHEMBL496319	SCHEMBL3928113	CHEMBL496319
CHEMBL521899	SCHEMBL4433387	CHEMBL521899
CHEMBL495916	SCHEMBL13687929	CHEMBL495916
CHEMBL496532	SCHEMBL8294249	CHEMBL496532
CHEMBL522914	SCHEMBL3920651	CHEMBL522914
CHEMBL521736	SCHEMBL3923118	CHEMBL521736
CHEMBL523567	SCHEMBL5041762	CHEMBL523567
CHEMBL495939	SCHEMBL4936327	CHEMBL495939
CHEMBL497790	SCHEMBL4427017	CHEMBL497790
CHEMBL526648	SCHEMBL3919786	CHEMBL526648
CHEMBL496533	SCHEMBL3922355	CHEMBL496533
CHEMBL526079	SCHEMBL3929543	CHEMBL526079
CHEMBL524645	SCHEMBL5041803	CHEMBL524645
CHEMBL497970	SCHEMBL3929233	CHEMBL497970
CHEMBL525726	SCHEMBL3918885	CHEMBL525726
CHEMBL496115	SCHEMBL3924655	CHEMBL496115
CHEMBL496110	SCHEMBL3922341	CHEMBL496110
CHEMBL497766	SCHEMBL3924614	CHEMBL497766
CHEMBL497974	SCHEMBL3930734	CHEMBL497974
CHEMBL496121	SCHEMBL5044040	CHEMBL496121
CHEMBL484680	SCHEMBL13687883	CHEMBL484680
CHEMBL520339	SCHEMBL5039111	CHEMBL520339
CHEMBL464420	SCHEMBL3567014	CHEMBL464420
CHEMBL518340	SCHEMBL3557939	CHEMBL518340
CHEMBL464087	SCHEMBL3556031	CHEMBL464087
CHEMBL464088	SCHEMBL3563968	CHEMBL464088
CHEMBL464506	SCHEMBL3559549	CHEMBL464506
CHEMBL465428	SCHEMBL3558628	CHEMBL465428
CHEMBL518070	SCHEMBL3564967	CHEMBL518070
CHEMBL464508	SCHEMBL3566748	CHEMBL464508
CHEMBL463621	SCHEMBL3563112	CHEMBL463621
CHEMBL460537	SCHEMBL3566742	CHEMBL460537
CHEMBL460538	SCHEMBL3559189	CHEMBL460538
CHEMBL460539	SCHEMBL3561691	CHEMBL460539
CHEMBL460922	SCHEMBL1819775	CHEMBL460922
CHEMBL464617	SCHEMBL1821794	CHEMBL464617
CHEMBL464419	SCHEMBL7207655	CHEMBL464419
CHEMBL463477	SCHEMBL5584683	CHEMBL463477
CHEMBL462149	SCHEMBL679332	CHEMBL462149
CHEMBL517435	SCHEMBL3560048	CHEMBL517435
CHEMBL461987	SCHEMBL3558597	CHEMBL461987
CHEMBL463025	SCHEMBL3561480	CHEMBL463025
CHEMBL463029	SCHEMBL3564294	CHEMBL463029
CHEMBL463224	SCHEMBL3566818	CHEMBL463224
CHEMBL476763	SCHEMBL2010557	CHEMBL476763
CHEMBL475928	SCHEMBL2009334	CHEMBL475928
CHEMBL475926	SCHEMBL2012516	CHEMBL475926
CHEMBL475927	SCHEMBL2009186	CHEMBL475927
CHEMBL452423	SCHEMBL2008516	CHEMBL452423
CHEMBL476360	SCHEMBL2007032	CHEMBL476360
CHEMBL476568	SCHEMBL2010308	CHEMBL476568
CHEMBL479084	SCHEMBL2007955	CHEMBL479084
CHEMBL479085	SCHEMBL2009614	CHEMBL479085
CHEMBL518287	SCHEMBL2010076	CHEMBL518287
CHEMBL476557	SCHEMBL2007259	CHEMBL476557
CHEMBL479071	SCHEMBL2009265	CHEMBL479071
CHEMBL478230	SCHEMBL2010869	CHEMBL478230
CHEMBL482974	SCHEMBL2897170	CHEMBL482974
CHEMBL521182	SCHEMBL13208118	CHEMBL521182
CHEMBL483157	SCHEMBL13208165	CHEMBL483157
CHEMBL482764	SCHEMBL13208130	CHEMBL482764
CHEMBL485139	SCHEMBL13208126	CHEMBL485139
CHEMBL484734	SCHEMBL4566713	CHEMBL484734
CHEMBL484733	SCHEMBL3558613	CHEMBL484733
CHEMBL485355	SCHEMBL13208133	CHEMBL485355
CHEMBL485356	SCHEMBL2925070	CHEMBL485356
CHEMBL485366	SCHEMBL13208170	CHEMBL485366
CHEMBL485534	SCHEMBL13208874	CHEMBL485534
CHEMBL519701	SCHEMBL2903025	CHEMBL519701
CHEMBL484179	SCHEMBL2904727	CHEMBL484179
CHEMBL483938	SCHEMBL13208540	CHEMBL483938
CHEMBL521463	SCHEMBL2924607	CHEMBL521463
CHEMBL483344	SCHEMBL13208138	CHEMBL483344
CHEMBL482754	SCHEMBL13208477	CHEMBL482754
CHEMBL1173634	SCHEMBL4422805	CHEMBL1173634
CHEMBL1173635	SCHEMBL4430998	CHEMBL1173635
CHEMBL1173695	SCHEMBL4424760	CHEMBL1173695
CHEMBL1173698	SCHEMBL4422620	CHEMBL1173698
CHEMBL1173764	SCHEMBL4420262	CHEMBL1173764
CHEMBL1172998	SCHEMBL4425906	CHEMBL1172998
CHEMBL1172999	SCHEMBL4425792	CHEMBL1172999
CHEMBL1173029	SCHEMBL5042087	CHEMBL1173029
CHEMBL1171498	SCHEMBL4433638	CHEMBL1171498
CHEMBL1172199	SCHEMBL4425001	CHEMBL1172199
CHEMBL1170071	SCHEMBL562797	CHEMBL1170071
CHEMBL1171469	SCHEMBL5041983	CHEMBL1171469
CHEMBL1171471	SCHEMBL5037809	CHEMBL1171471
CHEMBL1171649	SCHEMBL561853	Bitopertin R enantiomer
CHEMBL1169701	SCHEMBL562102	CHEMBL1169701
CHEMBL1631199	SCHEMBL1461007	CHEMBL1631199
